price,accommodates,bedrooms,beds,bathrooms,guests_included,reviews_per_month,number_of_reviews,host_listings_count,longitude,latitude
81.0,4,2.0,1.0,2.0,4,0.38,1,2.0,-9174738.044965744,5296553.217571164
70.0,2,0.0,1.0,1.0,1,0.48,7,1.0,-9172879.868986059,5294867.406547299
110.0,2,1.0,1.0,1.0,1,1.13,4,1.0,-9172904.668871297,5294411.423128615
63.0,2,1.0,1.0,1.0,1,1.23,5,1.0,-9172330.656441368,5293462.881211241
70.0,3,1.0,2.0,1.0,2,4.66,97,1.0,-9173300.591702282,5294291.071995537
60.0,2,1.0,1.0,1.0,2,2.45,44,2.0,-9172911.49228669,5292667.359517087
39.0,2,1.0,1.0,1.0,1,4.44,21,2.0,-9172952.66129951,5293359.732626893
36.0,2,1.0,1.0,1.0,1,5.94,19,21.0,-9172836.507865792,5292638.877652771
100.0,2,0.0,1.0,1.0,0,1.82,40,1.0,-9172999.512829214,5293537.237270593
250.0,6,3.0,4.0,2.0,1,0.18,1,1.0,-9173109.178642957,5294334.816201609
38.0,2,1.0,1.0,1.0,1,6.04,166,1.0,-9172478.650509447,5292809.467845899
65.0,2,1.0,1.0,1.0,1,1.12,34,1.0,-9172538.961940555,5293831.990341507
68.0,2,1.0,1.0,1.0,2,5.45,55,1.0,-9173430.81580741,5294983.199735994
110.0,4,2.0,2.0,1.0,1,3.63,15,1.0,-9173069.388050243,5292967.874170785
100.0,2,1.0,1.0,1.0,2,3.91,31,1.0,-9173296.341036595,5295288.085803607
99.0,5,2.0,2.0,1.0,1,2.0,2,1.0,-9172368.615267161,5293471.290379967
34.0,2,1.0,1.0,1.0,1,5.63,12,21.0,-9172785.052255522,5292555.096766199
41.0,2,1.0,1.0,1.0,1,5.94,21,21.0,-9172890.061202593,5292705.046584134
98.0,4,1.0,2.0,1.0,2,0.79,1,1.0,-9173071.620800057,5294979.61550723
188.0,5,2.0,3.0,2.0,2,3.8,26,1.0,-9173091.427835012,5294688.955205034
85.0,3,0.0,2.0,1.0,2,2.65,6,1.0,-9173326.125876695,5294054.43428148
80.0,2,0.0,1.0,1.0,2,4.53,27,1.0,-9172672.444758223,5294437.603933391
150.0,8,4.0,4.0,1.5,2,0.95,28,2.0,-9172521.192936778,5292629.56681446
160.0,5,3.0,3.0,2.0,4,0.06,1,2.0,-9172940.278636288,5292901.309720646
75.0,4,1.0,3.0,1.0,2,2.74,30,1.0,-9172581.34732456,5292241.540607833
75.0,4,1.0,2.0,1.0,2,1.68,32,1.0,-9172662.696110224,5293020.24514225
95.0,3,0.0,1.0,1.0,1,2.56,54,1.0,-9172928.450202994,5293455.6989850495
90.0,4,1.0,1.0,1.0,1,1.48,6,1.0,-9172768.05284722,5293467.603636254
250.0,7,2.0,5.0,1.0,1,0.19,1,1.0,-9172681.935342157,5293898.79285758
115.0,8,1.0,3.0,1.0,1,1.86,16,2.0,-9172551.594381653,5293488.208645881
45.0,2,1.0,1.0,1.0,1,0.78,4,1.0,-9173223.1933135,5294379.48612302
168.0,4,2.0,2.0,1.0,1,4.19,145,1.0,-9173111.422169333,5293874.16049411
127.0,2,1.0,1.0,1.0,2,2.97,21,1.0,-9172598.855081718,5293913.605272898
35.0,2,1.0,1.0,1.0,1,3.4,12,21.0,-9172932.01158266,5292775.861942979
65.0,2,1.0,2.0,1.0,1,3.17,26,1.0,-9172533.775216538,5294227.369180004
279.0,7,3.0,5.0,3.5,1,0.41,2,1.0,-9172698.652274655,5292888.08669547
93.0,4,1.0,2.0,1.0,3,2.44,14,1.0,-9173161.696865316,5294687.763533772
65.0,2,1.0,1.0,1.0,2,2.52,148,1.0,-9173106.846426759,5294566.376684745
150.0,8,4.0,5.0,2.0,1,0.71,4,2.0,-9172807.23497373,5293333.396649695
375.0,8,3.0,3.0,2.0,8,0.71,17,1.0,-9172318.138649885,5293657.037888029
85.0,2,0.0,1.0,1.0,1,0.25,1,1.0,-9180107.8641345,5295108.003346253
55.0,2,1.0,1.0,1.0,1,0.94,4,1.0,-9179947.879912104,5293962.906618049
35.0,2,1.0,1.0,1.0,1,2.0,2,1.0,-9179854.64879187,5295319.902362708
75.0,2,1.0,1.0,1.0,2,1.26,20,2.0,-9179829.451691188,5294613.686460889
65.0,2,1.0,1.0,1.0,0,6.14,60,1.0,-9179879.750730883,5294523.611401303
99.0,2,1.0,1.0,1.0,2,0.27,5,1.0,-9179720.403981289,5294641.834574306
75.0,4,2.0,2.0,1.0,2,1.0,1,1.0,-9179889.819607077,5294436.81871657
80.0,4,1.0,1.0,1.5,2,0.73,9,2.0,-9179830.645717632,5294445.549005052
85.0,3,1.0,2.0,1.0,2,1.95,48,2.0,-9179790.949868724,5294615.070370823
95.0,3,1.0,2.0,1.0,1,1.76,37,6.0,-9180626.447806567,5294931.196664506
69.0,3,0.0,2.0,1.0,1,2.28,45,1.0,-9180202.841966735,5294842.66976164
42.0,2,1.0,1.0,1.0,1,2.0,2,1.0,-9179883.8253043,5294801.962844085
70.0,2,1.0,1.0,1.0,1,2.06,15,1.0,-9180864.50869579,5293746.709726222
55.0,2,1.0,1.0,1.0,1,2.56,10,1.0,-9180107.541744059,5295142.229390739
47.0,1,1.0,1.0,1.5,1,1.05,45,2.0,-9179928.015221382,5294176.668788608
148.0,6,2.0,3.0,2.5,4,0.76,17,1.0,-9180193.326119678,5295061.155830472
95.0,4,0.0,2.0,1.0,2,2.17,12,1.0,-9180017.30763547,5293682.6534263
49.0,2,1.0,1.0,2.5,1,1.9,57,1.0,-9180172.894425271,5294889.5205636835
65.0,2,1.0,1.0,1.0,1,3.38,17,1.0,-9180322.446372095,5295033.070060998
58.0,2,0.0,1.0,1.0,1,3.33,41,1.0,-9180904.94308836,5294118.711171675
55.0,2,1.0,1.0,1.5,1,2.84,43,2.0,-9179789.345184043,5294174.429728848
129.0,5,2.0,3.0,1.0,2,1.94,84,1.0,-9179827.956688186,5295454.282689091
95.0,3,2.0,2.0,1.0,1,1.53,5,1.0,-9180497.70788792,5295329.288484345
49.0,3,1.0,2.0,1.0,1,3.35,36,1.0,-9180111.396494979,5294588.790395653
85.0,2,1.0,1.0,1.0,1,0.59,1,2.0,-9179960.830020143,5294136.423054101
59.0,2,1.0,1.0,1.0,1,1.26,22,2.0,-9176567.397104625,5309528.289862667
51.0,2,1.0,1.0,1.0,1,0.18,2,2.0,-9176659.76199825,5310751.244668556
200.0,8,4.0,4.0,2.0,6,3.49,30,2.0,-9176690.278769592,5309401.731202823
100.0,5,2.0,2.0,1.0,1,3.92,37,2.0,-9175684.547716593,5309372.573632136
79.0,2,0.0,1.0,1.0,1,5.88,20,1.0,-9176380.96328735,5309542.928951577
90.0,2,1.0,1.0,1.0,2,5.91,25,1.0,-9176416.684243739,5309762.330524223
30.0,1,1.0,1.0,1.0,1,0.41,3,2.0,-9176856.351485228,5310451.864925193
35.0,1,1.0,1.0,1.0,1,1.32,16,2.0,-9176817.612955278,5310724.979815661
45.0,2,1.0,1.0,1.0,1,0.6,3,1.0,-9176140.541109523,5309328.737380815
95.0,5,1.0,3.0,1.0,2,0.59,3,2.0,-9176820.832226867,5310816.574695875
64.0,2,1.0,1.0,1.0,1,0.48,3,3.0,-9176915.213030513,5310403.661767439
51.0,4,1.0,2.0,1.0,2,0.93,3,2.0,-9175649.674093975,5309971.624198194
75.0,4,1.0,2.0,1.0,1,2.67,12,1.0,-9176390.57387601,5310396.2271912815
94.0,4,2.0,3.0,2.0,3,2.0,6,1.0,-9177126.848992586,5310346.655185989
100.0,2,1.0,1.0,1.0,1,0.59,4,2.0,-9175672.817675214,5309239.631363965
69.0,3,1.0,2.0,1.0,1,2.17,27,1.0,-9177055.223024549,5309676.527969303
139.0,8,3.0,3.0,1.0,2,0.61,2,2.0,-9175778.758971171,5309961.569572746
55.0,1,1.0,1.0,1.0,1,0.59,11,2.0,-9176762.974263275,5310451.452925051
50.0,3,1.0,1.0,1.0,2,3.25,121,2.0,-9177135.244151922,5309346.41562309
120.0,3,1.0,1.0,1.0,1,0.61,4,1.0,-9176049.49197596,5309821.79079243
59.0,2,1.0,2.0,2.0,1,1.13,4,1.0,-9175658.032259097,5309203.193419994
135.0,8,3.0,3.0,2.0,1,0.99,10,3.0,-9175783.136414254,5309172.209667311
110.0,2,1.0,1.0,1.0,1,3.84,37,1.0,-9176504.502546245,5310024.437814733
137.0,6,2.0,2.0,1.0,6,1.35,91,6.0,-9176179.158903414,5309450.332835084
67.0,4,1.0,2.0,1.0,2,2.09,6,1.0,-9175845.74358145,5309196.063543238
110.0,4,1.0,1.0,1.0,2,2.37,18,1.0,-9177245.449866932,5309022.591985815
65.0,2,1.0,1.0,1.0,1,4.48,33,1.0,-9176755.796024818,5310405.375038673
37.0,1,1.0,1.0,1.0,1,1.41,13,3.0,-9176900.998847472,5310296.623857831
65.0,2,1.0,1.0,1.0,2,1.05,11,1.0,-9176784.213021344,5309773.960648095
130.0,2,1.0,1.0,1.0,2,3.31,17,1.0,-9176079.338601867,5309649.83278701
79.0,3,0.0,1.0,1.0,2,1.21,43,1.0,-9176493.03767264,5309577.866015488
95.0,4,1.0,1.0,1.0,1,0.51,5,3.0,-9175656.359462935,5309405.871697092
80.0,2,0.0,1.0,1.0,2,3.15,72,1.0,-9177347.279806297,5309158.836806918
85.0,2,1.0,1.0,1.0,2,2.68,45,1.0,-9174480.378974548,5306664.236522846
98.0,6,2.0,3.0,1.0,1,2.03,4,1.0,-9175140.792244567,5306224.123634883
109.0,2,1.0,1.0,1.0,1,0.08,1,1.0,-9175462.040383365,5307905.365006386
28.0,1,1.0,1.0,1.0,1,0.94,4,4.0,-9175980.949402446,5307729.589924367
63.0,2,1.0,1.0,1.0,2,9.7,53,1.0,-9175667.9599693,5307802.628153209
35.0,3,1.0,1.0,1.0,1,3.53,6,1.0,-9175261.149355285,5307626.323578325
42.0,1,1.0,1.0,1.0,1,0.47,12,34.0,-9174886.120856073,5306144.777615652
29.0,2,1.0,1.0,2.0,1,0.41,3,4.0,-9175931.510592792,5307757.821171835
70.0,2,1.0,1.0,1.0,2,2.03,32,3.0,-9174936.231970277,5307479.026402136
74.0,2,1.0,1.0,1.0,2,1.59,8,1.0,-9174556.897937482,5306883.466006348
75.0,1,1.0,1.0,1.0,1,0.06,1,8.0,-9175748.478797957,5307879.834074578
85.0,2,1.0,1.0,1.0,1,1.03,7,1.0,-9175085.92262703,5306228.099188823
93.0,2,1.0,1.0,1.0,2,3.2,147,1.0,-9174746.004799183,5307376.155535281
86.0,3,1.0,1.0,1.0,2,4.52,287,1.0,-9174874.69926365,5307251.617825794
80.0,4,1.0,2.0,1.0,1,2.91,52,1.0,-9175185.107538577,5307374.161326253
280.0,8,4.0,6.0,2.0,6,0.45,22,1.0,-9175195.57600545,5306582.531852442
138.0,6,2.0,4.0,1.0,3,0.28,2,4.0,-9174747.75582752,5307117.922987467
100.0,2,0.0,1.0,1.0,1,1.8,17,1.0,-9175126.73342633,5307360.902869585
45.0,2,1.0,1.0,1.0,1,1.14,8,1.0,-9175277.147388304,5308331.352869861
39.0,2,1.0,1.0,1.0,1,0.85,2,1.0,-9175759.853821257,5307329.716377088
127.0,6,2.0,3.0,1.0,2,5.71,35,1.0,-9175304.74813436,5307231.286607134
110.0,3,2.0,3.0,1.0,1,0.66,3,1.0,-9174718.788409416,5305930.207358899
40.0,2,1.0,1.0,1.0,1,0.21,2,3.0,-9174982.384643909,5307530.797754181
40.0,1,1.0,1.0,1.5,1,2.11,12,2.0,-9175040.452608475,5306735.154630898
125.0,4,1.0,2.0,1.0,2,1.03,6,1.0,-9175147.690357516,5306495.056796994
39.0,1,1.0,1.0,1.0,1,0.57,16,34.0,-9174935.056347484,5306186.004642254
325.0,8,3.0,3.0,2.5,4,0.62,12,8.0,-9175756.72535263,5307858.539638127
95.0,4,2.0,1.0,1.0,2,3.52,29,1.0,-9175091.146481618,5306450.556025076
115.0,6,1.0,2.0,1.0,1,0.5,15,34.0,-9175107.685648398,5306448.715927533
245.0,8,3.0,4.0,1.0,4,0.51,3,8.0,-9175750.291803453,5307804.084427635
69.0,4,1.0,2.0,1.0,2,3.63,76,1.0,-9176095.601747395,5307629.912396016
129.0,3,1.0,1.0,1.0,1,0.43,3,1.0,-9174716.505208587,5307069.461896635
28.0,2,1.0,1.0,1.0,1,0.96,8,4.0,-9176019.977030514,5307567.513394434
105.0,3,1.0,1.0,1.0,2,1.95,13,1.0,-9175331.793887956,5306454.489443949
38.0,1,1.0,1.0,1.0,1,2.73,10,1.0,-9175108.830167273,5307685.525302116
39.0,1,1.0,1.0,1.0,1,1.0,1,11.0,-9174869.388767889,5306202.279661746
80.0,4,2.0,2.0,2.0,0,1.43,2,1.0,-9175044.804030059,5306687.1399576655
110.0,3,1.0,2.0,1.0,1,0.22,1,34.0,-9174505.567155138,5307263.576152636
100.0,4,1.0,4.0,1.0,2,2.86,50,2.0,-9175530.709988078,5306678.774496888
50.0,1,1.0,1.0,2.0,1,0.61,1,4.0,-9175024.145944826,5306303.632099229
75.0,4,1.0,2.0,1.0,2,3.83,54,1.0,-9175982.164293947,5307897.54645771
85.0,3,1.0,2.0,1.0,2,2.53,16,1.0,-9175179.52057743,5308072.480040668
70.0,2,1.0,1.0,1.0,0,1.56,27,2.0,-9176038.848436205,5307787.85448549
115.0,2,1.0,1.0,1.0,2,0.17,1,8.0,-9175644.596391492,5307883.469443449
45.0,1,1.0,1.0,1.5,1,0.96,5,2.0,-9174935.16794664,5306536.051611918
60.0,2,1.0,1.0,2.0,2,0.41,2,4.0,-9175078.167074706,5306226.839131322
95.0,2,1.0,1.0,1.0,2,3.77,29,1.0,-9175112.756981106,5306481.904813247
39.0,3,0.0,2.0,0.5,2,6.86,101,1.0,-9176047.906487046,5307562.965991383
88.0,2,0.0,2.0,1.0,2,3.2,18,1.0,-9175957.846927775,5307306.943778242
175.0,8,3.0,3.0,3.0,6,0.19,3,3.0,-9175129.125916414,5307969.946642447
80.0,2,1.0,1.0,1.0,2,0.45,6,2.0,-9175971.614156842,5307728.955605116
35.0,2,1.0,1.0,1.0,1,1.08,9,4.0,-9175873.639345955,5307579.439597292
84.0,4,1.0,1.0,1.0,2,3.56,31,1.0,-9175867.232576733,5307127.420935418
49.0,1,1.0,1.0,1.0,1,0.49,14,34.0,-9174993.041277809,5306246.758600208
196.0,6,3.0,3.0,2.0,6,4.35,10,2.0,-9175342.6487188,5306911.905670551
120.0,4,2.0,2.0,1.5,2,1.06,5,1.0,-9179834.599128028,5293591.934749889
55.0,2,0.0,1.0,1.0,1,0.34,4,1.0,-9179564.80594313,5292704.032147568
60.0,2,1.0,1.0,1.0,1,0.52,4,1.0,-9179384.682211025,5292183.441194919
129.0,5,2.0,3.0,1.0,2,2.55,22,1.0,-9179074.196457407,5292542.057514008
90.0,3,1.0,2.0,1.0,2,3.04,58,1.0,-9179743.449380618,5293380.583280758
70.0,2,1.0,1.0,1.0,2,2.06,37,1.0,-9179348.265758185,5293432.000582631
65.0,2,1.0,1.0,1.0,2,3.04,55,1.0,-9179344.99884579,5291630.015649645
55.0,2,1.0,1.0,1.0,1,4.74,204,1.0,-9179403.40955709,5291774.80237132
120.0,3,1.0,2.0,1.0,1,3.25,22,2.0,-9176638.031150915,5304428.782075479
525.0,8,4.0,5.0,3.5,8,1.2,4,1.0,-9176801.85294767,5304110.371901485
99.0,4,1.0,2.0,1.0,2,0.42,1,2.0,-9176850.001064997,5304445.212795269
90.0,1,1.0,1.0,1.5,1,3.77,25,2.0,-9176805.526882963,5303798.538186702
750.0,10,6.0,7.0,4.0,8,1.46,13,1.0,-9176592.212219112,5303924.7407300295
250.0,6,3.0,3.0,2.0,6,1.3,9,1.0,-9176476.667641422,5304004.06718013
125.0,2,1.0,1.0,1.0,1,0.84,18,1.0,-9176746.05580673,5304430.878310854
380.0,10,4.0,4.0,3.0,8,1.91,38,1.0,-9176804.892375536,5303937.941555763
130.0,2,1.0,1.0,1.5,1,2.28,15,2.0,-9176901.168879732,5303753.631044679
135.0,2,1.0,1.0,1.0,1,0.34,5,1.0,-9176849.035337713,5304110.963980416
257.0,4,2.0,2.0,2.0,4,1.73,10,1.0,-9176657.82086481,5304096.07565459
90.0,3,1.0,1.0,1.0,1,2.39,14,1.0,-9176847.207425386,5304447.203659161
160.0,5,2.0,3.0,1.0,1,2.88,25,2.0,-9176731.015690716,5304523.19554922
66.0,2,1.0,1.0,1.0,1,2.14,63,5.0,-9174143.300055979,5305906.145800207
65.0,2,1.0,1.0,1.0,1,1.22,53,5.0,-9173983.991558723,5306012.3208113685
60.0,2,1.0,1.0,1.0,1,2.52,45,1.0,-9174048.038661886,5306134.1633418035
295.0,4,2.0,2.0,3.0,1,0.86,25,1.0,-9173687.795988128,5306528.949790581
79.0,2,0.0,2.0,1.0,1,1.0,1,2.0,-9174310.926349433,5306222.997482661
58.0,2,1.0,1.0,1.0,1,0.42,2,5.0,-9174001.535640635,5306078.2895319145
250.0,6,3.0,2.0,2.0,1,1.18,7,1.0,-9173922.036911216,5306453.416226986
50.0,3,1.0,3.0,1.0,1,1.09,20,1.0,-9174306.267196152,5307011.556930637
89.0,2,1.0,1.0,1.0,2,2.52,134,1.0,-9173909.102338437,5306855.563934185
47.0,2,1.0,1.0,1.0,1,0.31,1,1.0,-9174198.453512035,5307898.517162394
189.0,5,3.0,3.0,1.0,5,1.16,23,1.0,-9174261.067147156,5306596.8364280965
175.0,4,2.0,2.0,1.0,6,0.37,2,1.0,-9174203.83048459,5306179.91936235
95.0,3,1.0,1.0,1.0,2,1.84,48,1.0,-9174502.705718499,5305732.793304047
80.0,4,2.0,2.0,1.0,1,0.33,4,2.0,-9174406.5974956,5305851.744589044
95.0,4,1.0,2.0,1.0,2,1.14,8,1.0,-9174392.320198525,5307869.759449711
65.0,3,0.0,2.0,1.0,1,0.2,4,34.0,-9174410.424678586,5307331.3996648975
150.0,6,2.0,2.0,2.0,4,0.46,1,2.0,-9174350.76635537,5305928.282872206
94.0,2,1.0,1.0,1.0,1,3.75,21,2.0,-9174289.035274317,5306136.601545122
109.0,2,1.0,2.0,1.0,2,0.54,12,1.0,-9174038.131483488,5306408.988996391
62.0,2,1.0,1.0,1.0,1,3.35,20,5.0,-9174162.41121048,5306004.121266333
150.0,3,2.0,2.0,2.0,3,0.84,3,1.0,-9174286.545335582,5306692.090909827
64.0,2,1.0,1.0,1.0,1,0.56,22,5.0,-9174123.68343144,5306141.715131568
100.0,2,1.0,1.0,1.0,1,6.46,45,1.0,-9173944.684645815,5306885.250824953
45.0,2,1.0,1.0,1.0,1,1.0,1,3.0,-9174076.372012358,5306526.264333015
180.0,3,2.0,2.0,1.5,1,0.34,4,1.0,-9174273.790364109,5306823.144600483
125.0,4,1.0,2.0,1.0,2,4.46,30,1.0,-9175545.715949565,5303246.710807696
129.0,7,2.0,3.0,1.0,4,5.49,136,2.0,-9176646.533045607,5302895.659537873
130.0,5,2.0,3.0,1.0,4,4.0,4,2.0,-9175289.63384298,5303254.621135148
55.0,2,1.0,1.0,0.0,1,1.8,6,2.0,-9175401.844553797,5302965.374942586
160.0,6,2.0,4.0,1.0,4,0.35,5,2.0,-9176342.99328597,5303299.021025795
55.0,2,1.0,1.0,0.0,1,4.2,14,2.0,-9175378.34384318,5302883.399632069
115.0,4,1.0,2.0,1.0,2,0.37,12,1.0,-9176867.610322017,5303257.706380961
260.0,7,4.0,4.0,3.5,1,2.17,6,3.0,-9176602.19506651,5303276.85769722
110.0,2,1.0,1.0,1.0,1,3.15,19,3.0,-9176593.661494454,5303065.317548096
750.0,9,4.0,5.0,2.5,6,0.77,17,2.0,-9176280.59860215,5303000.246304115
89.0,2,1.0,1.0,1.0,1,5.2,320,2.0,-9176581.32189048,5303148.116092128
200.0,2,0.0,1.0,1.0,1,0.55,10,1.0,-9176387.291964954,5303325.638140382
400.0,9,4.0,5.0,3.5,6,0.67,5,1.0,-9175085.927276555,5303288.214655059
100.0,2,1.0,1.0,1.5,1,1.01,23,2.0,-9176390.008594284,5302904.660744768
125.0,2,1.0,1.0,1.0,1,3.21,29,1.0,-9175498.947273351,5303061.260767564
115.0,2,1.0,1.0,1.0,1,4.14,24,1.0,-9175592.925635647,5303322.0200874815
59.0,1,1.0,1.0,1.0,1,0.52,4,2.0,-9177244.516871655,5301519.032950516
122.0,2,1.0,1.0,1.0,1,0.73,12,1.0,-9177315.379655225,5301176.292759235
175.0,6,2.0,2.0,2.0,4,0.09,4,1.0,-9177168.363911238,5301989.667387009
69.0,2,1.0,1.0,1.0,1,7.07,124,1.0,-9176632.3920934,5301020.98418938
150.0,5,2.0,2.0,1.0,1,1.05,3,1.0,-9177155.296125922,5301539.303559156
95.0,2,0.0,1.0,1.0,1,1.64,91,1.0,-9176745.118001109,5301246.1407963345
100.0,2,0.0,1.0,1.0,1,0.92,3,1.0,-9176957.049937503,5300854.760799946
175.0,3,0.0,1.0,1.0,2,1.26,8,1.0,-9176909.399747351,5301060.726571657
195.0,4,2.0,2.0,2.0,4,1.81,31,3.0,-9176253.810184855,5300410.65355333
145.0,2,1.0,1.0,1.0,1,0.54,4,3.0,-9176737.30502296,5301337.900626297
100.0,3,0.0,1.0,1.0,1,3.75,16,1.0,-9176780.989615165,5301139.482959854
150.0,3,1.0,1.0,1.0,2,2.0,2,7.0,-9176904.312818326,5301028.7683530105
550.0,9,5.0,5.0,3.5,8,2.37,19,2.0,-9176664.548122033,5301843.528438372
162.0,2,1.0,1.0,1.0,1,0.24,1,1.0,-9176654.566771712,5300496.538207795
185.0,3,1.0,1.0,1.0,1,0.23,1,1.0,-9176737.51471484,5301823.573777552
50.0,2,1.0,1.0,1.0,1,1.53,3,1.0,-9176871.452658735,5302560.283296124
130.0,6,0.0,3.0,1.0,1,3.09,17,1.0,-9176262.71787498,5300786.312321855
79.0,2,1.0,1.0,1.0,1,1.85,26,1.0,-9176238.790074358,5301284.3046119185
85.0,2,0.0,1.0,1.0,1,0.79,11,1.0,-9176366.043725682,5301451.838905834
70.0,2,0.0,1.0,1.0,1,3.54,64,1.0,-9176255.475082757,5301306.661787144
85.0,2,0.0,1.0,1.0,2,6.15,8,1.0,-9176341.291583432,5301416.873504601
62.0,2,1.0,1.0,1.0,1,0.28,1,1.0,-9176404.510991352,5301167.106511427
119.0,2,0.0,1.0,1.0,2,1.67,9,1.0,-9176480.36894559,5301376.328530005
149.0,3,0.0,1.0,1.0,2,6.42,43,7.0,-9176513.96549764,5300294.51087297
139.0,5,1.0,1.0,1.0,1,6.71,19,2.0,-9176609.86983507,5301038.616215692
150.0,4,1.0,2.0,1.0,1,0.53,28,13.0,-9176430.07643001,5301216.581096652
148.0,2,1.0,1.0,1.0,1,1.36,2,1.0,-9177113.692354057,5300414.482214857
79.0,2,1.0,1.0,1.0,1,5.57,278,3.0,-9177219.176091187,5300609.404522937
69.0,2,0.0,1.0,1.0,1,2.0,2,17.0,-9176496.903184846,5301694.592550555
147.0,6,2.0,3.0,2.5,2,1.56,55,1.0,-9176700.338601952,5301416.182505126
256.0,8,3.0,4.0,2.5,3,4.83,70,3.0,-9176486.245206054,5301425.62410145
129.0,3,1.0,1.0,1.0,0,6.86,32,7.0,-9177230.165680608,5300668.251294352
59.0,1,0.0,1.0,1.0,1,1.0,1,17.0,-9176435.682544447,5301642.255708156
79.0,2,1.0,1.0,1.0,2,5.32,189,3.0,-9177213.677532868,5300729.114833275
150.0,4,1.0,1.0,1.0,1,0.46,8,2.0,-9176977.360039108,5300682.157735837
175.0,4,2.0,2.0,1.0,5,0.22,6,2.0,-9176464.0697807,5301299.603546411
100.0,4,1.0,2.0,1.0,4,3.0,28,3.0,-9176287.907639557,5300536.341279507
75.0,2,0.0,1.0,1.0,1,2.28,22,1.0,-9176570.373364685,5300744.921376435
69.0,2,0.0,1.0,1.0,1,1.2,2,17.0,-9176554.420720933,5301684.645378217
103.0,2,0.0,1.0,1.0,0,2.93,24,1.0,-9176586.723039808,5300895.164577938
80.0,2,0.0,1.0,1.0,2,1.35,15,1.0,-9176963.980164997,5300614.886422542
90.0,2,1.0,1.0,1.0,3,4.26,175,2.0,-9177009.810394168,5301022.486374934
69.0,2,1.0,1.0,1.5,1,5.7,104,1.0,-9176552.688513314,5301155.766308718
120.0,2,1.0,1.0,1.0,1,1.28,5,1.0,-9176870.648516001,5300640.910414964
65.0,2,1.0,1.0,1.0,1,2.22,6,2.0,-9176637.513704773,5300853.419269355
99.0,2,0.0,1.0,1.0,0,3.0,3,7.0,-9177305.554695154,5300581.252294137
110.0,4,1.0,2.0,1.0,2,2.63,5,1.0,-9177071.370160755,5300547.718733232
98.0,2,1.0,1.0,1.0,2,1.69,22,3.0,-9176990.697580833,5300411.716273604
325.0,8,2.0,3.0,2.0,2,0.81,23,3.0,-9176829.342815246,5301665.7531824
90.0,4,0.0,2.0,1.0,2,2.0,2,1.0,-9176679.979784958,5301480.806213761
110.0,2,0.0,1.0,1.0,1,2.68,20,1.0,-9176596.262743672,5301110.605351041
210.0,5,2.0,2.0,2.0,2,2.21,10,2.0,-9177275.612747036,5300658.390257771
49.0,2,1.0,1.0,2.0,1,0.37,11,10.0,-9176646.489919588,5301484.8818265945
120.0,3,0.0,1.0,1.0,1,1.82,6,1.0,-9176487.054907229,5301550.520206707
210.0,3,1.0,1.0,1.0,2,1.96,25,2.0,-9177184.620697886,5301396.383293987
62.0,1,1.0,1.0,1.0,1,3.88,71,18.0,-9176867.876729319,5301279.899685271
70.0,4,1.0,1.0,2.0,2,5.38,38,3.0,-9176944.218958717,5301833.579388101
99.0,2,1.0,1.0,8.0,1,0.1,5,4.0,-9176669.624384949,5301045.355975549
58.0,2,1.0,1.0,1.0,2,7.45,117,2.0,-9176545.41947074,5300933.669277506
81.0,2,1.0,1.0,1.5,1,1.73,3,1.0,-9176935.649318997,5301134.147998592
99.0,6,2.0,3.0,1.0,2,1.15,3,7.0,-9177044.36607629,5300654.65689587
150.0,4,1.0,1.0,1.0,4,0.18,3,1.0,-9176261.861807285,5300487.760782151
64.0,2,1.0,1.0,1.0,2,2.98,55,18.0,-9176905.064722894,5301440.271774319
160.0,4,2.0,2.0,2.0,1,0.35,13,3.0,-9176447.160078993,5301052.968105412
155.0,3,1.0,1.0,1.0,2,0.61,15,1.0,-9176516.517905798,5301300.867428832
135.0,2,1.0,1.0,1.0,1,1.46,8,1.0,-9176508.709798133,5301102.872185228
75.0,4,1.0,2.0,1.0,1,5.63,134,2.0,-9176528.138584085,5300751.285776715
120.0,2,1.0,1.0,1.0,1,4.14,36,2.0,-9176695.319016911,5301747.7992680175
135.0,4,1.0,1.0,1.0,2,4.18,135,2.0,-9177305.966616852,5300818.57485795
79.0,2,1.0,1.0,0.5,1,0.36,10,37.0,-9176667.829631997,5301490.690907908
79.0,2,1.0,2.0,1.5,2,5.34,132,3.0,-9177151.6779681,5301605.875213404
220.0,2,1.0,1.0,1.0,1,0.43,2,1.0,-9176774.462792892,5301029.249736223
109.0,2,0.0,1.0,1.0,1,1.0,7,1.0,-9177110.207774857,5300723.847525381
79.0,4,0.0,2.0,1.0,3,0.96,5,2.0,-9176464.738594193,5300829.277407625
45.0,2,1.0,2.0,1.0,1,3.54,15,1.0,-9176459.746970523,5301028.521697126
58.0,1,1.0,1.0,1.0,1,7.59,279,3.0,-9176577.110794077,5301531.236520256
100.0,2,1.0,2.0,1.0,1,1.17,7,2.0,-9177335.447616367,5301308.232171074
80.0,2,1.0,1.0,1.0,1,1.86,9,1.0,-9177113.498220885,5300595.608155581
139.0,2,1.0,1.0,1.0,1,4.87,19,3.0,-9177135.337342143,5300983.332119143
169.0,2,1.0,1.0,1.5,1,3.52,15,1.0,-9177243.481151555,5301249.139267304
114.0,2,0.0,1.0,1.0,1,1.46,6,1.0,-9177000.934437156,5301072.976217867
